Time,Temp(�C),Vpv(V),Iac(A),Vac(V),Fac(Hz),Pac(W),Zac(mOhm),E-Total(kWh),E-Today(kWh),h-Total(h),Vpv1(V),Vpv2(V),Vpv3(V),Ipv1(A),Ipv2(A),Ipv3(A),Ppv1(W),Ppv2(W),Ppv3(W),Iac1(A),Iac2(A),Iac3(A),Vac1(V),Vac2(V),Vac3(V),Temp1(C),Temp2(C),RAD1(W/m^2),RAD2(W/m^2)
2023/10/28 07:17:00, 39.1,287.9,  0.3,232.2, 50.01,    52,NA, 94711.0,     0.10, 33061,287.9,293.1,308.0,  0.0,  0.0,  0.1,     0,     0,    30,  0.3,  0.3,  0.3,232.2,234.4,233.6,NA,NA,NA,NA
2023/10/28 07:22:00, 39.9,219.6,  0.2,232.3, 50.03,    89,NA, 94711.0,     0.10, 33061,219.6,249.0,429.1,  0.0,  0.0,  0.1,     0,     0,    42,  0.2,  0.2,  0.2,232.3,234.1,233.5,NA,NA,NA,NA
2023/10/28 07:27:00, 40.7,256.3,  0.3,231.3, 50.00,    90,NA, 94711.0,     0.10, 33061,256.3,262.7,393.8,  0.0,  0.0,  0.1,     0,     0,    39,  0.3,  0.2,  0.3,231.3,232.9,232.1,NA,NA,NA,NA
2023/10/28 07:32:00, 41.6,242.8,  0.4,230.7, 50.03,   132,NA, 94711.0,     0.10, 33061,242.8,311.3,370.0,  0.0,  0.0,  0.2,     0,     0,    74,  0.4,  0.3,  0.4,230.7,231.7,231.0,NA,NA,NA,NA
2023/10/28 07:37:00, 42.4,216.8,  0.2,231.9, 49.87,    78,NA, 94711.0,     0.10, 33061,216.8,229.0,397.6,  0.0,  0.0,  0.1,     0,     0,    39,  0.2,  0.2,  0.2,231.9,233.8,232.9,NA,NA,NA,NA
2023/10/28 07:42:00, 43.0,271.4,  0.4,231.9, 50.02,   180,NA, 94711.0,     0.10, 33061,271.4,352.1,431.6,  0.0,  0.1,  0.2,     0,    35,    86,  0.4,  0.3,  0.4,231.9,232.8,232.1,NA,NA,NA,NA
2023/10/28 07:47:00, 43.8,248.0,  0.7,231.4, 50.10,   411,NA, 94711.0,     0.10, 33061,248.0,432.4,422.0,  0.2,  0.3,  0.4,    49,   129,   168,  0.7,  0.6,  0.6,231.4,232.7,232.3,NA,NA,NA,NA
2023/10/28 07:52:00, 44.7,214.2,  0.8,232.7, 49.83,   409,NA, 94711.1,     0.20, 33061,214.2,416.7,434.7,  0.3,  0.3,  0.4,    64,   125,   173,  0.8,  0.7,  0.8,232.7,234.6,234.1,NA,NA,NA,NA
2023/10/28 07:57:00, 45.4,273.5,  0.8,233.2, 49.77,   406,NA, 94711.1,     0.20, 33062,273.5,445.9,440.7,  0.2,  0.2,  0.4,    54,    89,   176,  0.8,  0.7,  0.7,233.2,234.5,234.2,NA,NA,NA,NA
2023/10/28 08:02:00, 46.1,259.5,  1.0,237.3, 49.92,   592,NA, 94711.1,     0.20, 33062,259.5,451.6,451.1,  0.3,  0.4,  0.6,    77,   180,   270,  1.0,  0.8,  0.9,237.3,238.7,238.3,NA,NA,NA,NA
2023/10/28 08:07:00, 47.0,242.7,  0.9,237.9, 49.86,   578,NA, 94711.2,     0.30, 33062,242.7,428.5,428.9,  0.3,  0.4,  0.6,    72,   171,   257,  0.9,  0.7,  0.8,237.9,239.5,239.0,NA,NA,NA,NA
2023/10/28 08:12:00, 47.6,245.1,  0.8,238.8, 49.89,   518,NA, 94711.2,     0.30, 33062,245.1,428.2,412.3,  0.3,  0.4,  0.6,    73,   171,   247,  0.8,  0.7,  0.7,238.8,240.5,240.2,NA,NA,NA,NA
2023/10/28 08:17:00, 48.2,218.5,  1.2,240.0, 50.03,   826,NA, 94711.3,     0.40, 33062,218.5,430.7,446.5,  0.6,  0.7,  0.9,   131,   301,   401,  1.2,  1.1,  1.2,240.0,241.4,240.8,NA,NA,NA,NA
2023/10/28 08:22:00, 49.1,247.1,  1.7,238.8, 49.88,  1124,NA, 94711.4,     0.50, 33062,247.1,441.2,438.6,  0.8,  0.9,  1.1,   197,   397,   482,  1.7,  1.5,  1.6,238.8,239.9,239.7,NA,NA,NA,NA
2023/10/28 08:27:00, 49.8,235.4,  1.5,237.7, 49.74,  1052,NA, 94711.5,     0.60, 33062,235.4,444.5,442.1,  0.7,  0.9,  1.1,   164,   400,   486,  1.5,  1.4,  1.5,237.7,238.7,238.2,NA,NA,NA,NA
2023/10/28 08:32:00, 45.7,244.7,  1.5,235.9, 49.80,   995,NA, 94711.6,     0.70, 33062,244.7,451.8,436.9,  0.6,  0.8,  1.0,   146,   361,   436,  1.5,  1.3,  1.4,235.9,237.4,237.0,NA,NA,NA,NA
2023/10/28 08:37:00, 44.1,274.5,  1.5,235.5, 49.72,  1100,NA, 94711.6,     0.70, 33062,274.5,443.9,436.3,  0.7,  0.9,  1.1,   192,   399,   479,  1.5,  1.4,  1.5,235.5,236.8,236.4,NA,NA,NA,NA
2023/10/28 08:42:00, 43.5,276.0,  1.6,235.6, 49.71,  1131,NA, 94711.7,     0.80, 33062,276.0,447.2,447.8,  0.7,  0.9,  1.1,   193,   402,   492,  1.6,  1.5,  1.5,235.6,236.7,236.9,NA,NA,NA,NA
2023/10/28 08:47:00, 43.0,249.6,  1.5,234.8, 49.87,  1000,NA, 94711.8,     0.90, 33062,249.6,451.8,438.3,  0.6,  0.8,  1.0,   149,   361,   438,  1.5,  1.4,  1.5,234.8,236.1,235.8,NA,NA,NA,NA
2023/10/28 08:52:00, 42.6,275.5,  1.4,232.6, 49.98,   945,NA, 94711.9,     1.00, 33062,275.5,431.4,444.3,  0.6,  0.8,  1.0,   165,   345,   444,  1.4,  1.3,  1.3,232.6,234.0,234.0,NA,NA,NA,NA
2023/10/28 08:57:00, 42.5,238.6,  1.7,231.0, 49.89,  1170,NA, 94712.0,     1.10, 33063,238.6,447.2,432.1,  0.8,  0.9,  1.2,   190,   402,   518,  1.7,  1.6,  1.6,231.0,232.2,232.6,NA,NA,NA,NA
2023/10/28 09:02:00, 42.6,241.9,  2.4,233.4, 49.88,  1615,NA, 94712.1,     1.20, 33063,241.9,454.2,443.6,  1.1,  1.3,  1.6,   266,   590,   709,  2.4,  2.2,  2.3,233.4,234.8,235.0,NA,NA,NA,NA
2023/10/28 09:07:00, 42.8,238.9,  2.3,232.6, 49.86,  1570,NA, 94712.2,     1.30, 33063,238.9,449.8,446.3,  1.1,  1.3,  1.6,   262,   584,   714,  2.3,  2.2,  2.2,232.6,233.7,234.4,NA,NA,NA,NA
2023/10/28 09:12:00, 42.8,235.6,  2.1,231.5, 49.97,  1479,NA, 94712.4,     1.50, 33063,235.6,445.0,436.6,  1.1,  1.2,  1.5,   259,   534,   654,  2.1,  2.0,  2.1,231.5,232.5,232.9,NA,NA,NA,NA
2023/10/28 09:17:00, 42.9,239.2,  1.6,231.0, 49.99,  1072,NA, 94712.5,     1.60, 33063,239.2,445.9,430.7,  0.7,  0.9,  1.1,   167,   401,   473,  1.6,  1.4,  1.5,231.0,232.6,232.6,NA,NA,NA,NA
2023/10/28 09:22:00, 42.5,265.1,  2.1,230.3, 49.92,  1419,NA, 94712.6,     1.70, 33063,265.1,445.4,430.2,  0.9,  1.2,  1.4,   238,   534,   602,  2.1,  2.0,  2.1,230.3,231.8,232.3,NA,NA,NA,NA
2023/10/28 09:27:00, 42.9,239.3,  3.3,234.1, 49.91,  2286,NA, 94712.7,     1.80, 33063,239.3,435.8,436.9,  1.7,  2.0,  2.3,   406,   871,  1004,  3.3,  3.1,  3.2,234.1,235.6,236.3,NA,NA,NA,NA
2023/10/28 09:32:00, 43.2,232.0,  2.5,234.9, 49.90,  1736,NA, 94712.9,     2.00, 33063,232.0,446.0,441.8,  1.3,  1.5,  1.8,   301,   669,   795,  2.5,  2.4,  2.4,234.9,236.5,236.9,NA,NA,NA,NA
2023/10/28 09:37:00, 43.4,237.9,  2.8,234.6, 49.93,  1924,NA, 94713.0,     2.10, 33063,237.9,443.3,441.4,  1.4,  1.7,  2.0,   333,   753,   882,  2.8,  2.6,  2.7,234.6,236.3,236.8,NA,NA,NA,NA
2023/10/28 09:42:00, 43.7,232.4,  4.2,234.6, 49.78,  2918,NA, 94713.2,     2.30, 33063,232.4,393.4,429.6,  2.4,  2.8,  3.1,   557,  1101,  1331,  4.2,  4.1,  4.1,234.6,236.1,237.2,NA,NA,NA,NA
2023/10/28 09:47:00, 44.4,263.0,  3.7,239.0, 50.03,  2610,NA, 94713.5,     2.60, 33063,263.0,438.3,427.7,  1.8,  2.4,  2.7,   473,  1051,  1154,  3.7,  3.5,  3.5,239.0,240.4,241.4,NA,NA,NA,NA
2023/10/28 09:52:00, 44.8,275.3,  3.4,241.2, 50.12,  2392,NA, 94713.7,     2.80, 33063,275.3,438.7,424.4,  1.5,  2.2,  2.5,   412,   965,  1061,  3.4,  3.2,  3.3,241.2,242.0,243.0,NA,NA,NA,NA
2023/10/28 09:57:00, 44.4,270.9,  2.0,240.7, 49.98,  1391,NA, 94713.9,     3.00, 33064,270.9,430.8,431.6,  0.8,  1.2,  1.5,   216,   516,   647,  2.0,  2.0,  2.0,240.7,241.1,242.0,NA,NA,NA,NA
2023/10/28 10:02:00, 43.9,278.6,  2.0,239.3, 49.98,  1356,NA, 94714.0,     3.10, 33064,278.6,434.9,429.9,  0.8,  1.2,  1.5,   222,   521,   644,  2.0,  1.9,  1.9,239.3,240.2,240.9,NA,NA,NA,NA
2023/10/28 10:07:00, 43.9,268.5,  3.0,239.4, 50.02,  2169,NA, 94714.1,     3.20, 33064,268.5,448.6,439.4,  1.4,  1.9,  2.2,   375,   852,   966,  3.0,  2.9,  3.0,239.4,240.8,241.7,NA,NA,NA,NA
2023/10/28 10:12:00, 44.5,272.1,  3.2,239.8, 50.11,  2281,NA, 94714.3,     3.40, 33064,272.1,446.2,431.5,  1.5,  2.0,  2.4,   408,   892,  1035,  3.2,  3.1,  3.2,239.8,241.3,241.9,NA,NA,NA,NA
2023/10/28 10:17:00, 44.5,263.3,  4.7,242.0, 50.04,  3382,NA, 94714.5,     3.60, 33064,263.3,441.9,442.7,  2.5,  3.1,  3.2,   658,  1369,  1416,  4.7,  4.6,  4.6,242.0,243.5,244.2,NA,NA,NA,NA
2023/10/28 10:22:00, 44.5,276.9,  2.6,237.5, 50.08,  1813,NA, 94714.7,     3.80, 33064,276.9,443.7,435.2,  1.1,  1.6,  1.9,   304,   709,   826,  2.6,  2.4,  2.5,237.5,238.7,239.1,NA,NA,NA,NA
2023/10/28 10:27:00, 44.2,275.3,  2.4,236.0, 50.06,  1655,NA, 94714.8,     3.90, 33064,275.3,443.7,439.2,  1.1,  1.4,  1.7,   302,   621,   746,  2.4,  2.3,  2.4,236.0,237.5,238.0,NA,NA,NA,NA
2023/10/28 10:32:00, 44.2,274.0,  3.4,235.8, 49.99,  2392,NA, 94715.0,     4.10, 33064,274.0,445.6,437.8,  1.6,  2.1,  2.4,   438,   935,  1050,  3.4,  3.4,  3.4,235.8,237.3,238.0,NA,NA,NA,NA
2023/10/28 10:37:00, 45.2,261.0,  7.7,236.2, 50.05,  5450,NA, 94715.3,     4.40, 33064,261.0,439.0,427.1,  4.2,  5.0,  5.4,  1096,  2195,  2306,  7.7,  7.6,  7.6,236.2,237.9,239.3,NA,NA,NA,NA
2023/10/28 10:42:00, 46.7,276.0,  6.6,234.8, 50.00,  4627,NA, 94715.7,     4.80, 33064,276.0,435.4,423.8,  3.0,  4.4,  4.8,   828,  1915,  2034,  6.6,  6.5,  6.5,234.8,236.3,238.0,NA,NA,NA,NA
2023/10/28 10:47:00, 46.5,230.7,  3.9,233.1, 50.08,  2733,NA, 94716.0,     5.10, 33064,230.7,435.4,423.8,  2.1,  2.5,  2.9,   484,  1088,  1229,  3.9,  3.8,  3.8,233.1,234.8,235.8,NA,NA,NA,NA
2023/10/28 10:52:00, 46.0,268.4,  3.2,232.6, 49.98,  2254,NA, 94716.2,     5.30, 33064,268.4,441.5,427.8,  1.4,  2.0,  2.4,   375,   883,  1026,  3.2,  3.1,  3.2,232.6,234.1,234.8,NA,NA,NA,NA
2023/10/28 10:57:00, 46.0,268.3,  4.0,232.5, 50.03,  2783,NA, 94716.4,     5.50, 33065,268.3,442.8,431.5,  1.8,  2.5,  2.9,   482,  1107,  1251,  4.0,  3.9,  3.9,232.5,234.2,235.4,NA,NA,NA,NA
2023/10/28 11:02:00, 45.8,275.2,  4.3,232.1, 49.98,  2920,NA, 94716.6,     5.70, 33065,275.2,448.5,428.7,  1.8,  2.6,  3.0,   495,  1166,  1286,  4.3,  4.2,  4.2,232.1,234.2,235.4,NA,NA,NA,NA
2023/10/28 11:07:00, 47.2,257.3,  4.3,232.7, 50.04,  3021,NA, 94717.0,     6.10, 33065,257.3,417.3,423.6,  2.0,  2.9,  3.2,   514,  1210,  1355,  4.3,  4.3,  4.3,232.7,234.7,236.2,NA,NA,NA,NA
2023/10/28 11:12:00, 47.1,258.6,  3.8,231.7, 50.04,  2669,NA, 94717.3,     6.40, 33065,258.6,425.1,422.4,  1.8,  2.5,  2.8,   465,  1062,  1182,  3.8,  3.6,  3.7,231.7,233.9,234.8,NA,NA,NA,NA
2023/10/28 11:17:00, 46.7,223.2,  5.5,232.0, 50.05,  3816,NA, 94717.5,     6.60, 33065,223.2,441.4,430.4,  3.2,  3.5,  3.8,   714,  1544,  1635,  5.5,  5.3,  5.4,232.0,233.9,235.2,NA,NA,NA,NA
2023/10/28 11:22:00, 46.6,250.1,  4.6,232.2, 49.98,  3228,NA, 94717.8,     6.90, 33065,250.1,413.1,410.3,  2.3,  3.1,  3.4,   575,  1280,  1395,  4.6,  4.6,  4.6,232.2,233.9,235.4,NA,NA,NA,NA
2023/10/28 11:27:00, 47.5,251.6,  8.0,232.9, 50.03,  5588,NA, 94718.2,     7.30, 33065,251.6,414.9,405.9,  4.3,  5.5,  5.9,  1081,  2281,  2394,  8.0,  8.0,  8.0,232.9,234.8,236.8,NA,NA,NA,NA
2023/10/28 11:32:00, 48.7,241.7,  8.1,231.7, 49.98,  5669,NA, 94718.7,     7.80, 33065,241.7,408.1,400.2,  4.7,  5.6,  6.0,  1135,  2285,  2401,  8.1,  8.1,  8.1,231.7,234.0,235.9,NA,NA,NA,NA
2023/10/28 11:37:00, 49.2,249.6,  6.1,231.4, 50.00,  4108,NA, 94719.1,     8.20, 33065,249.6,437.9,385.2,  3.3,  3.7,  4.6,   823,  1620,  1771,  6.1,  6.0,  6.0,231.4,233.7,234.9,NA,NA,NA,NA
2023/10/28 11:42:00, 49.6,244.0,  8.2,231.1, 49.91,  5657,NA, 94719.5,     8.60, 33065,244.0,405.3,397.3,  4.6,  5.7,  6.1,  1122,  2310,  2423,  8.2,  8.0,  8.0,231.1,234.0,235.7,NA,NA,NA,NA
2023/10/28 11:47:00, 50.0,244.8,  7.9,230.9, 49.88,  5499,NA, 94720.0,     9.10, 33065,244.8,406.8,395.4,  4.4,  5.5,  5.9,  1077,  2237,  2332,  7.9,  7.8,  7.8,230.9,233.3,235.2,NA,NA,NA,NA
2023/10/28 11:52:00, 50.0,231.2,  8.0,231.0, 50.05,  5521,NA, 94720.5,     9.60, 33065,231.2,403.7,394.6,  4.7,  5.6,  6.0,  1086,  2260,  2367,  8.0,  7.9,  7.9,231.0,233.5,235.4,NA,NA,NA,NA
2023/10/28 11:57:00, 49.7,236.6,  7.8,230.4, 49.93,  5331,NA, 94720.9,    10.00, 33066,236.6,406.5,382.9,  4.3,  5.4,  6.0,  1017,  2195,  2297,  7.8,  7.5,  7.6,230.4,233.2,235.0,NA,NA,NA,NA
2023/10/28 12:02:00, 50.0,232.7,  8.0,230.7, 50.03,  5651,NA, 94721.3,    10.40, 33066,232.7,400.6,389.1,  4.6,  5.8,  6.2,  1070,  2323,  2412,  8.0,  8.0,  8.0,230.7,233.3,235.4,NA,NA,NA,NA
2023/10/28 12:07:00, 49.7,221.5,  2.6,230.2, 49.88,  1773,NA, 94721.7,    10.80, 33066,221.5,425.6,400.8,  1.2,  1.6,  2.1,   265,   680,   841,  2.6,  2.6,  2.6,230.2,232.0,232.0,NA,NA,NA,NA
2023/10/28 12:12:00, 48.3,269.0,  3.5,230.9, 49.80,  2402,NA, 94721.9,    11.00, 33066,269.0,443.2,420.0,  1.5,  2.1,  2.6,   403,   930,  1092,  3.5,  3.4,  3.4,230.9,233.0,234.0,NA,NA,NA,NA
2023/10/28 12:17:00, 48.6,216.8,  8.2,230.6, 49.75,  5694,NA, 94722.2,    11.30, 33066,216.8,418.9,407.6,  5.0,  5.6,  6.0,  1084,  2345,  2445,  8.2,  8.1,  8.1,230.6,233.0,234.9,NA,NA,NA,NA
2023/10/28 12:22:00, 49.1,230.6,  3.7,232.1, 49.92,  2580,NA, 94722.5,    11.60, 33066,230.6,415.2,412.1,  1.9,  2.4,  2.9,   438,   996,  1195,  3.7,  3.6,  3.7,232.1,234.4,235.3,NA,NA,NA,NA
2023/10/28 12:27:00, 48.8,223.3,  3.3,232.0, 49.86,  2304,NA, 94722.8,    11.90, 33066,223.3,441.9,416.5,  1.7,  2.0,  2.5,   379,   883,  1041,  3.3,  3.2,  3.2,232.0,234.3,234.6,NA,NA,NA,NA
2023/10/28 12:32:00, 48.7,217.4,  8.5,233.4, 49.93,  5963,NA, 94723.1,    12.20, 33066,217.4,423.7,403.8,  5.1,  5.8,  6.4,  1108,  2457,  2584,  8.5,  8.3,  8.4,233.4,235.9,238.1,NA,NA,NA,NA
2023/10/28 12:37:00, 49.9,213.7,  7.6,233.0, 49.91,  5325,NA, 94723.6,    12.70, 33066,213.7,416.6,398.9,  4.4,  5.3,  5.9,   940,  2207,  2353,  7.6,  7.5,  7.5,233.0,235.1,237.1,NA,NA,NA,NA
2023/10/28 12:42:00, 50.1,211.4,  7.7,233.3, 49.91,  5397,NA, 94724.1,    13.20, 33066,211.4,403.9,406.5,  4.4,  5.6,  5.9,   930,  2261,  2398,  7.7,  7.7,  7.7,233.3,235.5,237.7,NA,NA,NA,NA
2023/10/28 12:47:00, 50.0,216.4,  7.8,233.8, 49.86,  5397,NA, 94724.5,    13.60, 33066,216.4,399.2,389.6,  4.6,  5.6,  6.1,   995,  2235,  2376,  7.8,  7.6,  7.6,233.8,236.3,238.2,NA,NA,NA,NA
2023/10/28 12:52:00, 50.0,217.7,  7.5,236.2, 49.98,  5355,NA, 94725.0,    14.10, 33066,217.7,404.2,395.8,  3.8,  5.7,  6.1,   827,  2303,  2414,  7.5,  7.4,  7.5,236.2,238.7,240.5,NA,NA,NA,NA
2023/10/28 12:57:00, 49.9,222.2,  7.0,236.1, 49.86,  4989,NA, 94725.4,    14.50, 33067,222.2,397.8,388.2,  3.4,  5.4,  5.8,   755,  2148,  2251,  7.0,  7.0,  7.0,236.1,238.1,239.1,NA,NA,NA,NA
2023/10/28 13:02:00, 49.3,243.8,  6.0,236.8, 49.92,  4198,NA, 94725.7,    14.80, 33067,243.8,415.6,403.1,  2.8,  4.0,  4.6,   682,  1662,  1854,  6.0,  5.9,  6.0,236.8,239.5,240.9,NA,NA,NA,NA
2023/10/28 13:07:00, 49.3,231.7,  2.5,237.2, 49.94,  1824,NA, 94726.0,    15.10, 33067,231.7,412.6,410.0,  1.2,  1.7,  2.1,   278,   701,   861,  2.5,  2.4,  2.5,237.2,239.4,239.5,NA,NA,NA,NA
2023/10/28 13:12:00, 49.2,262.0,  4.8,237.8, 49.88,  3772,NA, 94726.3,    15.40, 33067,262.0,378.4,390.0,  1.6,  3.9,  4.2,   419,  1475,  1638,  4.8,  4.7,  4.8,237.8,240.2,241.1,NA,NA,NA,NA
